label	lnSize.median	lnLife.median	lnSize.low	lnLife.low	lnSize.high	lnLife.high	lnK1	lnK2	log2CancerSucceptabilityChange	label_clean
Redunca_arundinum	10.9692	2.82138	10.9692	2.82138	10.9692	2.82138	27.89748	27.91804	0.0296618100406789	NA
Propithecus_diadema	8.79012	3.04452	8.79012	3.04452	8.79012	3.04452	27.05724	27.07717	0.0287529121649186	NA
1549	11.1909	3.08167	10.7914	2.90663	11.6348	3.26405	29.68092	29.69982	0.0272669362728024	NA
1864	4.58343	2.2451	3.8546	1.88183	5.35529	2.58385	18.05403	18.07269	0.0269206894629903	NA
1544	11.2835	3.06409	10.7816	2.85983	11.7872	3.23878	29.66804	29.68628	0.0263147575458191	NA
1343	8.28361	3.07545	7.75289	2.71011	8.81959	3.351	26.73631	26.75425	0.025881949033554	NA
2032	4.6021	1.80892	3.5004	1.31575	5.87637	2.35126	15.45562	15.47339	0.0256366908765955	NA
Chaetodipus_formosus	2.99673	1.96009	2.99673	1.96009	2.99673	1.96009	14.75727	14.77477	0.0252471632155604	NA
1673	5.29811	2.44271	4.69559	2.17248	5.92328	2.74413	19.95437	19.97168	0.0249730511577866	NA
Capricornis_sumatraensis	11.6168	3.04452	11.6168	3.04452	11.6168	3.04452	29.88392	29.90076	0.0242949844885771	NA
2014	3.77606	1.55426	2.85354	1.15562	4.64013	1.89781	13.10162	13.11834	0.0241218610836604	NA
1229	12.6507	3.26531	12.1428	3.05086	13.1464	3.51065	32.24256	32.2587	0.023285097959949	NA
1915	9.8469	3.24095	9.46482	3.06786	10.1913	3.40701	29.2926	29.30865	0.023155255406266	NA
1548	11.2719	3.07132	10.8436	2.89681	11.7377	3.2359	29.69982	29.71584	0.023111974555043	NA
1395	11.5404	3.02755	11.0557	2.7653	12.0233	3.25935	29.7057	29.72142	0.0226791660427708	NA
1816	8.54952	3.41597	8.14067	3.25288	8.90127	3.58857	29.04534	29.06056	0.0219578185223313	NA
Dipodomys_merriami	3.73767	2.27213	3.73767	2.27213	3.73767	2.27213	17.37045	17.38518	0.0212508979522923	NA
2255	9.58991	2.81698	9.11404	2.60877	10.0215	3.01348	26.49179	26.50584	0.0202698653244866	NA
1672	5.29748	2.4457	4.65935	2.14176	5.95174	2.72651	19.97168	19.9855	0.0199380454650857	NA
1560	11.3872	3.01351	11.0462	2.85362	11.7297	3.19541	29.46826	29.48196	0.0197649220601761	NA
1307	11.6853	3.65566	11.2776	3.51138	12.1435	3.81079	33.61926	33.63046	0.0161581844579572	NA
2228	5.75894	2.17847	4.34445	1.68241	7.25821	2.6658	18.82976	18.8406	0.0156388142432355	NA
2081	4.33294	1.5274	3.35659	1.03435	5.31621	1.97175	13.49734	13.50809	0.015508971689556	NA
1795	9.00385	3.48196	8.69388	3.33194	9.28286	3.62832	29.89561	29.90632	0.0154512638879183	NA
1822	8.57371	3.42049	8.18825	3.22908	8.97776	3.61013	29.09665	29.10723	0.0152637135326046	NA
1376	12.7941	3.557	12.4224	3.37988	13.1657	3.76678	34.1361	34.1466	0.0151482979293363	NA
1242	11.4737	3.86215	11.2559	3.74254	11.7023	3.97072	34.6466	34.65694	0.0149174667227925	NA
1323	7.75952	2.81081	7.29903	2.60329	8.17519	2.97323	24.62438	24.63438	0.0144269504088896	NA
2095	3.71941	1.3325	3.29262	0.979093	4.21895	1.65215	11.71441	11.72332	0.0128544128143204	NA
Lasiorhinus_latifrons	10.1721	3.39786	10.1721	3.39786	10.1721	3.39786	30.55926	30.56782	0.0123494695500099	NA
1749	8.74633	3.27541	8.36052	3.04828	9.0939	3.49982	28.39879	28.4073	0.0122773347979646	NA
1760	8.92609	3.79452	8.49828	3.56141	9.37279	3.99366	31.69321	31.70162	0.0121330652938809	NA
2047	4.39818	1.6878	3.89022	1.41761	5.09214	2.01802	14.52498	14.53323	0.0119022340873371	NA
1177	2.58218	1.09377	1.77305	0.728757	3.54551	1.46101	9.1448	9.15303	0.0118733801865183	NA
Litocranius_walleri	10.6805	2.85071	10.6805	2.85071	10.6805	2.85071	27.78476	27.79236	0.0109644823107544	NA
1546	11.2431	3.07024	10.8134	2.89744	11.6684	3.23706	29.66454	29.67202	0.0107913589058484	NA
1611	2.91335	2.43722	1.88264	1.86838	4.06677	3.01481	17.53667	17.54368	0.0101132922366318	NA
2083	3.99868	1.35737	3.2313	1.01722	4.82178	1.71468	12.1429	12.14953	0.00956506812109481	NA
2274	7.60916	2.45031	6.84801	2.07362	8.34542	2.84755	22.31102	22.31724	0.00897356315433484	NA
1216	8.94322	2.59403	8.55912	2.41844	9.35181	2.77717	24.5074	24.51207	0.00673738584094963	NA
2167	7.14292	1.41548	6.84677	1.27767	7.43485	1.56749	15.6358	15.63877	0.00428480427143896	NA
2006	4.15398	1.84804	3.32059	1.53716	5.05559	2.17828	15.24222	15.24502	0.00403954611449109	NA
Gazella_gazella	10.0541	2.9069	10.0541	2.9069	10.0541	2.9069	27.4955	27.49772	0.00320278299076904	NA
2067	3.26082	1.79524	2.76075	1.47359	3.7934	2.07984	14.03226	14.03439	0.00307294043709305	NA
1553	11.0356	3.03857	10.8014	2.92658	11.2618	3.14761	29.26702	29.26862	0.00230831206541637	NA
1422	11.9586	3.75778	11.5428	3.54009	12.4016	3.94705	34.50528	34.50676	0.00213518866051032	NA
Dasyurus_geoffroii	7.00907	1.82455	7.00907	1.82455	7.00907	1.82455	17.95637	17.95737	0.00144269504088612	NA
2250	9.86323	2.86304	9.11969	2.64197	10.5141	3.07534	27.04147	27.04201	7.79055322077227e-4	NA
1145	6.29329	2.55562	2.73706	0.958504	10.3148	4.25391	21.62701	21.62701	0	NA
1712	7.46704	3.33488	6.60863	3.05063	8.38336	3.63185	27.47632	27.47461	-0.00246700851991477	NA
1423	11.9484	3.75997	11.5574	3.53139	12.3279	3.93726	34.50822	34.50528	-0.00424152342021245	NA
Papio_hamadryas	9.79813	3.62434	9.79813	3.62434	9.79813	3.62434	31.54417	31.54122	-0.0042559503706272	NA
1731	5.81377	2.89888	5.46214	2.71962	6.18844	3.08416	23.20705	23.20372	-0.00480417448616066	NA
1545	11.2618	3.06837	10.8332	2.90306	11.6724	3.22179	29.67202	29.66804	-0.00574192626273629	NA
1836	8.08252	2.33981	7.66259	2.1078	8.44282	2.57905	22.12138	22.11707	-0.00621801562622792	NA
1916	6.80527	2.41056	5.50631	1.85469	8.1671	2.96008	21.26863	21.26417	-0.00643441988236404	NA
1384	12.7314	3.3197	0.283493	2.52707	24.5725	4.01446	32.6496	32.64486	-0.00683837449381741	NA
1815	8.54608	3.41908	8.11644	3.25709	8.91537	3.58934	29.06056	29.0558	-0.00686722839463272	NA
Ammospermophilus_leucurus	4.65396	2.41591	4.65396	2.41591	4.65396	2.41591	19.14942	19.14454	-0.00704035179953522	NA
2279	5.44957	2.11306	4.07481	1.59935	6.76604	2.64388	18.12793	18.12118	-0.00973819152599731	NA
1396	11.5447	3.02808	11.0532	2.76101	12.0205	3.29798	29.71318	29.7057	-0.0107913589058484	NA
1871	8.35628	2.62531	8.06712	2.40328	8.65524	3.04312	24.10814	24.09868	-0.0136478950868124	NA
2090	3.81994	1.35601	3.29602	1.06325	4.49061	1.63241	11.956	11.9465	-0.013705602888443	NA
2213	2.9096	1.35926	2.35096	1.04055	3.50443	1.67099	11.06516	11.05468	-0.0151194440285138	NA
1620	3.08183	2.27597	2.26662	1.96005	3.9276	2.65033	16.73765	16.72626	-0.016432296515724	NA
1981	4.1211	2.21261	3.56156	1.93224	4.67262	2.48413	17.39676	17.38518	-0.0167064085734978	NA
1258	8.36153	3.06567	7.38269	2.64409	9.56872	3.49245	26.75555	26.74199	-0.0195629447544547	NA
Martes_martes	7.17012	2.90142	7.17012	2.90142	7.17012	2.90142	24.57864	24.56471	-0.0200967419195806	NA
Bassaricyon_alleni	7.11883	3.22684	7.11883	3.22684	7.11883	3.22684	26.47987	26.46578	-0.0203275731261243	NA
1309	8.1032	2.96845	7.12517	2.58638	9.02884	3.33849	25.9139	25.89978	-0.0203708539773473	NA
1368	9.37467	3.14807	8.84834	2.97242	10.1886	3.32013	28.26309	28.24839	-0.0212076171010693	NA
1158	4.06557	1.48236	3.12302	1.04857	5.1224	1.94664	12.95973	12.9427	-0.0245690965463403	NA
2121	3.94225	1.98733	2.79616	1.37465	5.24707	2.66681	15.86623	15.84847	-0.0256222639261878	NA
Tamias_striatus	4.56435	2.25129	4.56435	2.25129	4.56435	2.25129	18.07209	18.05403	-0.0260550724384565	NA
1649	2.65233	3.26342	1.90246	2.85914	3.64861	3.63491	22.23285	22.21445	-0.0265455887523558	NA
1510	10.4765	2.90694	10.0203	2.70971	10.8633	3.09674	27.91814	27.89924	-0.0272669362728024	NA
Saguinus_labiatus	6.23139	3.02042	6.23139	3.02042	6.23139	3.02042	24.35391	24.33496	-0.0273390710248478	NA
1278	7.10831	2.9094	6.97118	2.84225	7.2359	2.97647	24.56471	24.54411	-0.0297195178423166	NA
1828	8.6551	3.41214	8.20984	3.20717	9.08994	3.61852	29.12794	29.10723	-0.0298782142968079	NA
1632	2.57021	2.8233	1.71877	2.29062	3.6908	3.28608	19.51001	19.489	-0.0303110228090766	NA
Arctocephalus_gazella	11.4783	3.13549	11.4783	3.13549	11.4783	3.13549	30.29124	30.26908	-0.0319701221061024	NA
2087	3.81086	1.35594	3.28276	1.08113	4.49441	1.63779	11.9465	11.92397	-0.0325039192712282	NA
2035	4.44805	1.7988	3.35487	1.35281	5.51383	2.32984	15.24085	15.21741	-0.0338167717584383	NA
1420	12.5999	3.95474	12.0213	3.76456	14.3465	4.13472	36.32834	36.30416	-0.034884366088697	NA
1677	6.139	2.95731	5.13809	2.55846	7.19766	3.39998	23.88286	23.85846	-0.0352017589976938	NA
Felis_silvestris	8.6125	3.3322	8.6125	3.3322	8.6125	3.3322	28.6057	28.58097	-0.0356778483611819	NA
2066	3.28599	1.7914	2.77146	1.51611	3.84775	2.07166	14.03439	14.00947	-0.0359519604189522	NA
1764	8.72724	3.86166	8.48377	3.70312	8.97377	4.00213	31.8972	31.87208	-0.0362404994271373	NA
Kerodon_rupestris	6.85646	2.55723	6.85646	2.55723	6.85646	2.55723	22.19984	22.17251	-0.0394288554674951	NA
Isoodon_obesulus	6.71509	1.8718	6.71509	1.8718	6.71509	1.8718	17.94589	17.91835	-0.0397318214260807	NA
1886	5.51635	2.68871	4.94364	2.39066	6.15341	2.99324	21.64861	21.6205	-0.040554157599388	NA
1324	7.77578	2.81288	7.32409	2.61794	8.16504	2.97847	24.65306	24.62438	-0.0413764937726953	NA
Phacochoerus_africanus	11.5129	3.03975	11.5129	3.03975	11.5129	3.03975	29.7514	29.72142	-0.0432519973258536	NA
1761	8.92274	3.8003	8.49586	3.58757	9.35575	3.99098	31.72454	31.69321	-0.0451996356310502	NA
Arctocephalus_townsendi	11.5235	3.17805	11.5235	3.17805	11.5235	3.17805	30.5918	30.56016	-0.045646871093723	NA
1405	15.8808	3.77054	12.0971	3.09227	17.2719	4.38692	38.50404	38.47224	-0.0458777023002668	NA
1304	11.6103	3.65388	11.1258	3.48656	12.0553	3.80948	33.53358	33.5016	-0.0461373874076259	NA
1817	8.46065	3.43615	8.04468	3.23509	8.89835	3.63659	29.07755	29.04534	-0.0464692072670374	NA
1709	4.8138	2.60359	4.07039	2.24806	5.57441	3.00392	20.43534	20.40267	-0.0471328469858392	NA
1466	10.6771	2.99941	9.93693	2.75202	11.4407	3.25209	28.67356	28.64086	-0.0471761278370693	NA
1425	11.785	3.88112	11.4302	3.68403	12.1448	4.03586	35.07172	35.03888	-0.0473781051427977	NA
1416	11.9992	3.75126	11.5784	3.53179	12.5192	3.95755	34.50676	34.4737	-0.0476954980517874	NA
2070	3.16706	1.78025	2.63496	1.29954	3.77832	2.12923	13.84856	13.81462	-0.0489650696877746	NA
2092	3.77781	1.31482	3.29967	1.01842	4.30563	1.59616	11.66673	11.6326	-0.0492391817455413	NA
Martes_foina	7.43838	2.90142	7.43838	2.90142	7.43838	2.90142	24.8469	24.81275	-0.0492680356463566	NA
1980	4.12224	2.21049	3.56721	1.94681	4.66716	2.49183	17.38518	17.35017	-0.0505087533815178	NA
Panthera_onca	11.3379	3.3322	11.3379	3.3322	11.3379	3.3322	31.3311	31.29546	-0.0514176512572817	NA
Saimiri_sciureus	6.82979	3.40784	6.82979	3.40784	6.82979	3.40784	27.27683	27.2411	-0.0515474938109648	NA
Georychus_capensis	5.23836	2.41591	5.23836	2.41591	5.23836	2.41591	19.73382	19.69758	-0.052283268281812	NA
1849	5.81451	2.27414	4.56255	1.68786	6.98996	2.83107	19.45935	19.4226	-0.0530190427526698	NA
Trachypithecus_cristatus	8.87861	3.43721	8.87861	3.43721	8.87861	3.43721	29.50187	29.46402	-0.0546060072976502	NA
Galea_spixii	6.10925	1.52606	6.10925	1.52606	6.10925	1.52606	15.26561	15.22773	-0.0546492881488732	NA
1387	11.2804	3.40414	10.7771	3.25333	11.8737	3.52266	31.70524	31.66682	-0.0554283434709504	NA
1742	8.98592	3.54852	8.43414	3.32077	9.43963	3.77067	30.27704	30.2372	-0.0574769704290148	NA
1889	5.23864	2.48574	4.44709	2.18959	6.0522	2.81383	20.15308	20.11294	-0.0579097789412799	NA
Cercopithecus_petaurista	8.20248	3.3673	8.20248	3.3673	8.20248	3.3673	28.40628	28.36586	-0.0583137335527368	NA
1726	6.20121	3.11245	5.88663	2.94932	6.51551	3.27866	24.87591	24.83496	-0.0590783619243993	NA
1794	8.99365	3.42209	8.61678	3.28531	9.35925	3.55967	29.52619	29.48406	-0.0607807420726516	NA
1572	11.7703	3.07238	11.3823	2.89158	12.1489	3.25581	30.20458	30.16162	-0.0619781789565863	NA
2259	8.55308	2.53709	8.05343	2.2393	9.0679	2.78832	23.77562	23.73224	-0.0625841108737575	NA
1221	9.38579	2.84676	9.03544	2.65108	9.7678	3.00984	26.46635	26.42274	-0.062915930733169	NA
Marmota_vancouverensis	8.56263	2.49321	8.56263	2.49321	8.56263	2.49321	23.52189	23.47815	-0.0631034810884898	NA
1547	11.2782	3.07294	10.8635	2.9003	11.7175	3.21959	29.71584	29.67202	-0.0632188966917582	NA
1752	7.68464	3.27021	6.95202	2.91607	8.36044	3.61415	27.3059	27.26091	-0.0649068498895957	NA
1797	9.00859	3.53025	8.74258	3.37034	9.31218	3.66636	30.19009	30.14391	-0.0666236569882557	NA
1310	8.08924	2.9785	7.1055	2.60709	9.0529	3.32245	25.96024	25.9139	-0.0668544881947994	NA
Vulpes_macrotis	8.41183	2.99573	8.41183	2.99573	8.41183	2.99573	26.38621	26.33965	-0.0671718811037891	NA
1173	2.65286	1.09862	1.61251	0.715239	3.66459	1.49363	9.24458	9.19789	-0.0673594314591046	NA
1877	5.57005	2.16623	5.06698	1.95692	6.24306	2.36522	18.56743	18.52042	-0.0678210938721904	NA
Aotus_trivirgatus	6.81608	3.40453	6.81608	3.40453	6.81608	3.40453	27.24326	27.19616	-0.0679509364258735	NA
1486	13.4295	3.28814	13.1234	3.13427	13.6745	3.42416	33.15834	33.11074	-0.068672283946313	NA
1696	7.61625	3.51017	7.29256	3.3415	7.95522	3.66103	28.67727	28.62922	-0.0693214967147142	NA
2185	3.83161	1.51719	3.022	1.08266	4.81134	1.93755	12.93475	12.8865	-0.0696100357228957	NA
Nandinia_binotata	7.68119	3.04452	7.68119	3.04452	7.68119	3.04452	25.94831	25.89978	-0.0700139903343384	NA
2179	6.65075	1.88611	6.14509	1.73212	7.30666	2.05458	17.96741	17.91835	-0.0707786187060151	NA
1762	8.76561	3.83467	8.45466	3.66146	9.05335	4.00195	31.77363	31.72454	-0.0708218995572381	NA
Hylochoerus_meinertzhageni	12.2185	2.89037	12.2185	2.89037	12.2185	2.89037	29.56072	29.51148	-0.0710383038133742	NA
Choloepus_didactylus	8.80185	3.6055	8.80185	3.6055	8.80185	3.6055	30.43485	30.38527	-0.071528820127277	NA
Cavia_tschudii	6.90776	1.84055	6.90776	1.84055	6.90776	1.84055	17.95106	17.89994	-0.0737505704902404	NA
1825	8.26483	3.39705	8.00637	3.23418	8.569	3.55403	28.64713	28.59585	-0.0739814016967912	NA
1785	9.17652	3.54218	8.97414	3.43461	9.37847	3.63468	30.4296	30.37729	-0.0754673775889003	NA
2216	2.89664	1.32265	2.338	1.04728	3.54556	1.65554	10.83254	10.78017	-0.0755539392913551	NA
Cephalorhynchus_hectori	10.9331	2.99573	10.9331	2.99573	10.9331	2.99573	28.90748	28.8543	-0.0767225222744727	NA
2174	5.31414	1.7465	3.62037	1.04294	6.72402	2.42334	15.79314	15.73988	-0.0768379378777446	NA
Ateles_chamek	8.86134	3.75654	8.86134	3.75654	8.86134	3.75654	31.40058	31.3469	-0.0774438697949265	NA
1654	1.95944	3.0839	1.35197	2.78111	2.60303	3.39873	20.46284	20.40764	-0.0796367662570709	NA
Metachirus_nudicaudatus	6.08677	1.38629	6.08677	1.38629	6.08677	1.38629	14.40451	14.34833	-0.0810506073971418	NA
1876	5.57698	2.15724	5.07867	1.9438	6.28039	2.35534	18.52042	18.46373	-0.0817863818679925	NA
1804	9.44675	3.55586	8.84436	3.33624	9.89606	3.77606	30.78191	30.7252	-0.0818152357688078	NA
2140	7.4778	2.89232	5.88908	2.32103	9.19929	3.49109	24.83172	24.77437	-0.0827385605949758	NA
Myotis_septentrionalis	2.07944	2.91777	2.07944	2.91777	2.07944	2.91777	19.58606	19.5281	-0.0836186045699243	NA
Petaurus_breviceps	4.79381	2.8792	4.79381	2.8792	4.79381	2.8792	22.06901	22.01088	-0.0838638627268722	NA
1846	4.91689	1.86089	4.39562	1.55527	5.45799	2.14218	16.08223	16.02404	-0.0839504244293288	NA
1481	11.6547	3.03498	11.0516	2.7547	12.3167	3.26204	29.86458	29.8061	-0.0843688059911898	NA
1219	9.37493	2.77258	8.92572	2.55877	9.82919	2.98854	26.01041	25.95149	-0.0850035918091834	NA
1331	8.14205	2.92489	7.37964	2.56201	8.97202	3.33201	25.69139	25.63225	-0.0853209847181731	NA
Meriones_crassus	4.24764	1.72277	4.24764	1.72277	4.24764	1.72277	14.58426	14.52498	-0.085522962023898	NA
2252	10.5405	3.08207	10.1047	2.87914	10.9475	3.28367	29.03292	28.97356	-0.0856383776271699	NA
Raphicerus_campestris	9.4727	2.63906	9.4727	2.63906	9.4727	2.63906	25.30706	25.24736	-0.0861288939410656	NA
1231	12.6029	3.28328	12.192	3.05604	13.0169	3.54764	32.30258	32.24256	-0.0865905563541531	NA
Catopuma_temminckii	9.51044	3.13549	9.51044	3.13549	9.51044	3.13549	28.32338	28.26309	-0.0869800840151953	NA
1663	2.41436	2.85229	1.60629	2.35438	3.38801	3.22708	19.5281	19.46752	-0.0873984655770528	NA
Tamias_sibiricus	4.545	2.26176	4.545	2.26176	4.545	2.26176	18.11556	18.05403	-0.0887690258659006	NA
1821	8.57133	3.42265	8.19078	3.23325	8.93103	3.61385	29.10723	29.04534	-0.0892883960806188	NA
Galago_senegalensis	5.37157	2.83908	5.37157	2.83908	5.37157	2.83908	22.40605	22.34174	-0.0927797180795693	NA
1679	6.12424	2.97067	5.23327	2.55017	7.26093	3.39775	23.94826	23.88286	-0.0943522556741314	NA
2212	2.91976	1.35582	2.37363	1.04543	3.5156	1.66268	11.05468	10.98779	-0.0965018712850636	NA
Otocyon_megalotis	8.33086	2.83321	8.33086	2.83321	8.33086	2.83321	25.33012	25.26302	-0.0968048372436456	NA
Reithrodontomys_humulis	2.33214	0.806848	2.33214	0.806848	2.33214	0.806848	7.173228	7.105698	-0.0974251961112333	NA
1555	11.0012	3.04146	10.7887	2.94805	11.2283	3.12683	29.24996	29.1807	-0.0999210585319759	NA
Bettongia_gaimardi	7.45298	2.4681	7.45298	2.4681	7.45298	2.4681	22.26158	22.19225	-0.100022047184829	NA
1338	9.0183	2.9587	8.49401	2.66344	9.4998	3.23654	26.7705	26.70097	-0.100310586193011	NA
Mungos_mungo	7.19406	2.85647	7.19406	2.85647	7.19406	2.85647	24.33288	24.26126	-0.103325818828466	NA
1364	8.94473	2.8331	8.49535	2.70281	9.34695	2.96325	25.94333	25.87167	-0.103383526630097	NA
1573	10.7225	2.89691	10.0382	2.59204	11.4298	3.1713	28.10396	28.03212	-0.103643211737463	NA
1715	6.89708	3.38318	6.58953	3.20361	7.16694	3.53097	27.19616	27.12213	-0.106802713877009	NA
1607	3.50165	2.85984	2.57253	2.37	4.41624	3.32407	20.66069	20.58342	-0.11147704580949	NA
1616	2.91595	2.45099	1.75463	1.93565	4.09136	3.03384	17.62189	17.54368	-0.112833179147927	NA
1446	10.9959	3.0722	10.0424	2.6921	12.2105	3.47284	29.4291	29.34972	-0.114521132345772	NA
1985	4.05393	1.66424	2.68505	1.13789	5.39481	2.24717	14.03937	13.95936	-0.115430030221525	NA
1579	11.4386	3.12348	10.8872	2.92001	11.8565	3.31964	30.17948	30.0993	-0.115675288378476	NA
1600	4.69421	2.47886	3.65616	2.00579	5.88889	2.99901	19.56737	19.48596	-0.117449803278767	NA
1994	5.21427	1.95016	4.40261	1.17456	6.19244	3.03767	16.91523	16.83285	-0.11884921746843	NA
1514	10.5692	2.9074	9.90485	2.72566	10.9389	3.06401	28.0136	27.93032	-0.120147643005232	NA
2128	4.63408	0.841118	3.30243	0.149958	5.99212	1.61725	9.680788	9.596786	-0.121189268824756	NA
1835	8.08127	2.3393	7.66291	2.10446	8.44476	2.58121	22.11707	22.03247	-0.12205200045921	NA
2172	5.31354	1.78135	3.66451	1.09215	6.82164	2.48242	16.00164	15.91598	-0.123581257202549	NA
1241	11.4773	3.87763	11.2328	3.74694	11.7504	3.98367	34.74308	34.65694	-0.124273750822169	NA
1662	2.12254	2.89083	1.46218	2.54767	2.90336	3.20215	19.46752	19.38107	-0.124720986284849	Evo-Aui
1938	6.66404	1.87265	6.35339	1.70467	6.98148	2.22221	17.89994	17.81349	-0.124720986284853	NA
Tayassu_pecari	10.3672	3.3499	10.3672	3.3499	10.3672	3.3499	30.4666	30.37986	-0.125139367846707	NA
2098	3.74154	1.35954	3.30038	1.0664	4.21039	1.63411	11.89878	11.81165	-0.125702018912655	NA
Bison_bonasus	13.4238	3.29584	13.4238	3.29584	13.4238	3.29584	33.19884	33.11074	-0.127101433102318	NA
2247	8.47489	2.66111	7.78022	2.35223	9.34678	2.91961	24.44155	24.35236	-0.128673970696887	NA
Leptonycteris_curasoae	3.22962	2.31254	3.22962	2.31254	3.22962	2.31254	17.10486	17.01563	-0.128731678498522	NA
2236	7.86192	2.68338	7.13733	1.77885	8.5228	3.11769	23.9622	23.87135	-0.131068844464764	NA
2073	5.44853	2.17333	4.96871	1.7685	5.97815	2.49581	18.48851	18.39501	-0.134891986323119	NA
1223	8.64098	2.77034	8.02241	2.4868	9.29025	3.05148	25.26302	25.16847	-0.13640681611605	NA
2260	8.58487	2.54772	8.0723	2.26255	9.05341	2.8109	23.87119	23.77562	-0.137878365057759	NA
Vulpes_pallida	7.93738	2.77259	7.93738	2.77259	7.93738	2.77259	24.57292	24.47706	-0.138296746619616	NA
Gracilinanus_agilis	3.09241	1.80829	3.09241	1.80829	3.09241	1.80829	13.94215	13.84597	-0.1387584090327	NA
1352	9.44739	3.08879	8.94168	2.85601	9.92101	3.30823	27.98013	27.88366	-0.139176790594561	NA
1461	11.1954	3.10478	10.6321	2.90168	11.7716	3.3168	29.82408	29.7276	-0.139191217544969	NA
1305	11.6869	3.65726	11.2489	3.51369	12.1444	3.80602	33.63046	33.53358	-0.139768295561325	NA
Peromyscus_guatemalensis	3.68888	1.74047	3.68888	1.74047	3.68888	1.74047	14.1317	14.03439	-0.140388654428907	NA
1739	7.84758	3.79741	7.50581	3.61379	8.25073	3.97391	30.63204	30.53392	-0.14155723741203	NA
1763	8.7623	3.85163	8.47578	3.68772	9.04564	4.02133	31.87208	31.77363	-0.142033326775518	NA
2028	5.45267	1.21035	4.77607	0.835067	6.15708	1.58063	12.71477	12.61562	-0.143043213304143	NA
Blarina_brevicauda	3.07269	1.0116	3.07269	1.0116	3.07269	1.0116	9.14229	9.04272	-0.143649145221316	NA
1350	11.4634	3.32215	10.8531	3.17391	12.0575	3.46705	31.3963	31.29546	-0.145481367923246	NA
1724	6.23984	3.07301	5.92218	2.89462	6.569	3.24117	24.6779	24.57665	-0.146072872890009	NA
1233	12.704	3.23339	12.3636	3.05544	13.0551	3.38732	32.10434	32.00248	-0.146952916864954	NA
1559	11.2332	3.05846	11.0473	2.92045	11.4121	3.18647	29.58396	29.48196	-0.147154894170676	NA
1174	2.6293	1.12	1.52242	0.756222	3.92239	1.50072	9.3493	9.24458	-0.151079024681895	NA
Madoqua_guentheri	8.43895	2.8622	8.43895	2.8622	8.43895	2.8622	25.61215	25.50684	-0.151930214756021	NA
1192	2.17565	0.598561	1.61982	0.276288	2.72331	0.944457	5.767016	5.660458	-0.153730698167045	NA
Colobus_guereza	9.20533	3.55535	9.20533	3.55535	9.20533	3.55535	30.53743	30.4296	-0.155565806259055	NA
Colobus_angolensis	9.1039	3.56388	9.1039	3.56388	9.1039	3.56388	30.48718	30.37729	-0.158537758043288	NA
1623	2.84617	2.32825	2.21743	2.04176	3.53244	2.62449	16.81567	16.70407	-0.161004766563206	NA
Capra_hircus	11.0186	3.03495	11.0186	3.03495	11.0186	3.03495	29.2283	29.114	-0.164900043173603	NA
Madoqua_kirkii	8.51719	2.85071	8.51719	2.85071	8.51719	2.85071	25.62145	25.50684	-0.165347278636283	NA
2227	10.2214	3.39107	9.87961	3.20571	10.6265	3.58567	30.56782	30.45282	-0.165909929702231	NA
1358	8.24929	3.14588	7.82004	2.82785	8.99684	3.4238	27.12457	27.00832	-0.167713298503344	NA
1879	5.62459	2.31433	4.94876	2.02922	6.35904	2.59822	19.51057	19.39341	-0.16902615099055	NA
Hylobates_moloch	8.73351	3.80666	8.73351	3.80666	8.73351	3.80666	31.57347	31.45565	-0.169978329717544	NA
1194	2.79138	1.04189	2.13203	0.776205	3.39298	1.34019	9.04272	8.9243	-0.170843946742071	NA
1887	5.56893	2.69971	4.99762	2.38893	6.16052	2.99682	21.76719	21.64861	-0.171074777948615	NA
1183	1.90282	0.482236	1.37962	0.193869	2.5509	0.818478	4.796236	4.6774	-0.171444107879079	NA
1954	6.3002	1.92735	5.48126	1.55654	7.238	2.35255	17.8643	17.74517	-0.171868260221103	NA
Vombatus_ursinus	10.1659	3.4012	10.1659	3.4012	10.1659	3.4012	30.5731	30.45282	-0.173527359518125	NA
Tupaia_tana	5.28726	2.45101	5.28726	2.45101	5.28726	2.45101	19.99332	19.87203	-0.174984481509426	NA
1843	6.9976	2.2241	6.52145	1.97816	7.53063	2.47826	20.3422	20.2205	-0.17557598647619	NA
Speothos_venaticus	8.75219	2.64617	8.75219	2.64617	8.75219	2.64617	24.62921	24.5074	-0.175734682930688	NA
1517	9.95593	2.94817	9.68642	2.54719	10.2468	3.13618	27.64495	27.52147	-0.178143983648972	NA
2229	5.62101	2.22254	3.9209	1.65561	7.424	2.78267	18.95625	18.82976	-0.182486495722046	NA
Bdeogale_nigripes	7.87208	2.76212	7.87208	2.76212	7.87208	2.76212	24.4448	24.31766	-0.183424247498621	NA
Lagidium_peruanum	7.1309	2.97041	7.1309	2.97041	7.1309	2.97041	24.95336	24.82445	-0.185977817720996	NA
1953	6.30167	1.90725	5.5628	1.51725	7.06989	2.33114	17.74517	17.61516	-0.187564782265973	NA
1870	8.48896	2.6704	8.0823	2.47044	8.92016	2.85278	24.51136	24.38016	-0.189281589364626	NA
Potorous_tridactylus	7.26543	2.67415	7.26543	2.67415	7.26543	2.67415	23.31033	23.17748	-0.191662036182095	NA
1535	9.5149	2.734	9.28747	2.59922	9.77147	2.88478	25.9189	25.78513	-0.19298931561972	NA
